kepid,kepoi_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,candidate_probability,prediction
7664272,K07845.01,2,Done,2018-08-16,FALSE POSITIVE,0.146,1,0,0,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_FEW_DIFFS,341.01495,448.7233,0.0,,0.087,5.12,,386.0,0.017606,22.3835,LS+MCMC,1.72,0.9007,89.99,234.0,0.71,5327.0,4.456,0.02,0.896,0.836,,283.92191,43.37075,14.122,14.755,14.055,13.85,13.749,12.749,12.355,12.269,0.0005735726233363897,nan
5302006,K01755.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,6.14631207,132.74983,0.0,,0.937,3.803,,891.1,0.033508,0.08171,LS+MCMC,4.79,0.0727,80.12,1260.0,594.72,6726.0,4.335,0.07,1.31,1.354,,298.29898,40.470329,15.05,15.38,14.992,14.909,14.838,14.048,13.87,13.86,5.0390699070522685e-05,nan
5306720,K01991.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_RESOLVED_OFFSET---HALO_GHOST,27.36432337,143.46464,0.0,,1.273,3.545,,2282.5,0.326675,0.27362,LS+MCMC,39.49,0.1888,86.7,659.0,44.5,6167.0,4.428,0.21,1.107,1.2,,299.18491,40.484371,15.244,15.712,15.161,15.043,14.96,14.122,13.899,13.79,8.089528242548896e-05,nan
5389540,K01836.01,2,Done,2018-08-16,FALSE POSITIVE,0.001,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,10.26231992,133.20719,0.0,,0.945,3.568,,813.9,0.033623,0.14231,LS+MCMC,1.98,0.0755,84.14,509.0,15.89,4316.0,4.709,-0.72,0.54,0.543,,298.46799,40.516678,13.259,13.846,13.218,13.008,,14.466,13.66,13.277,0.0001536023585201495,nan
5444384,K01778.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---EPHEM_MATCH,1.519529227,132.55256,0.0,,0.866,5.1675,,8372.5,0.097397,0.04689,LS+MCMC,11.12,0.0271,61.04,1653.0,1766.31,6033.0,4.46,0.21,1.046,1.153,,290.51465,40.693001,15.551,16.021,15.423,15.35,15.286,14.413,14.097,14.082,3.3732230374641606e-05,nan
5450814,K01780.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,6.487525901,137.625165,0.0,,1.199,2.4536,,20209.0,0.400824,1.42307,LS+MCMC,21.23,0.054,85.32,593.0,29.11,4481.0,4.763,-1.48,0.485,0.498,,292.55685,40.638191,15.693,16.616,15.654,15.298,15.043,13.959,13.394,13.178,8.749613997969022e-05,nan
7116519,K07813.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_NOFITS---HALO_GHOST---EPHEM_MATCH,0.56676437,131.8708,0.0,,0.594,2.326,,76.5,0.008342,0.28929,LS+MCMC,0.92,0.0139,69.56,2267.0,6222.58,6039.0,4.478,0.07,1.005,1.108,,291.39743,42.61702,15.77,16.26,15.691,15.56,15.482,14.509,14.222,14.066,4.114244060866531e-05,nan
9635510,K02234.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2.35197616,131.90696,0.0,,1.177,5.304,,268.0,0.193452,0.0085,LS+MCMC,21.19,0.0354,29.64,1444.0,1025.78,6147.0,4.463,-0.12,1.003,1.064,,284.6947,46.372589,15.347,15.774,15.287,15.164,15.074,14.212,13.853,13.846,4.60935048694207e-05,nan
8076630,K02235.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,0.861643331,131.80744,0.0,,0.994,2.4318,,232.5,0.025042,0.04521,LS+MCMC,1.88,0.0156,34.79,1613.0,1599.85,5506.0,4.596,-0.9,0.688,0.682,,282.21646,43.93359,14.614,15.148,14.579,14.385,14.284,13.359,12.924,12.83,3.484314058959909e-05,nan
4077901,K02239.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET,12.1097626,140.74725,0.0,,0.981,10.174,,113.9,0.013495,0.0021,LS+MCMC,1.09,0.0918,67.24,681.0,50.68,5437.0,4.547,-0.64,0.739,0.701,,296.42896,39.133759,13.007,13.545,12.981,12.776,12.674,11.761,11.371,11.322,0.0003357588600147034,nan
10271691,K02240.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,63.909601,136.6718,0.0,,0.0578,11.85,,143.0,0.010801,0.33341,MCMC,0.76,0.2782,89.95,351.0,3.57,5227.0,4.668,-0.68,0.643,0.701,,290.88684,47.326679,14.746,15.36,14.713,14.483,14.375,13.389,12.972,12.861,0.0009218546758068746,nan
10544677,K02244.01,2,Done,2018-08-16,FALSE POSITIVE,0.002,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,19.7352868,138.58362,0.0,,1.417,5.097,,319.4,0.431539,0.01144,LS+MCMC,49.24,0.1475,76.73,743.0,72.08,6329.0,4.44,-0.2,1.045,1.095,,295.54919,47.72657,14.689,15.075,14.635,14.523,14.462,13.563,13.239,13.201,8.070208015605669e-05,nan
7199883,K07824.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---HALO_GHOST---EPHEM_MATCH,0.566799125,131.81289,0.0,,0.232,3.072,,30.7,0.005094,0.20631,LS+MCMC,0.56,0.0136,81.2,2299.0,6590.95,6063.0,4.451,-0.08,1.004,1.035,,291.64459,42.722351,13.568,14.0,13.512,13.383,13.353,12.449,12.147,12.147,3.256590365248275e-05,nan
9904006,K02135.02,0,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.1890396,142.19429,0.0,,0.541,6.251,,112.1,0.010011,0.43345,LS+MCMC,1.39,0.1493,88.53,794.0,93.89,6178.0,4.269,-0.04,1.267,1.085,,296.80344,46.74115,13.573,13.94,13.513,13.416,13.348,12.526,12.275,12.198,0.9482287993021421,false positive
8552587,K03941.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,1.061935973,131.723748,0.0,,1.19,3.3177,,337.9,0.208381,0.03693,LS+MCMC,24.17,0.0212,23.81,1961.0,3479.87,6274.0,4.434,-0.1,1.062,1.115,,288.90982,44.60836,14.126,14.496,14.064,13.967,13.923,13.026,12.738,12.684,3.1803961586910256e-05,nan
6019872,K03942.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---CENT_RESOLVED_OFFSET,1.485898163,132.74414,0.0,,1.173,2.446,,224.6,0.18845,0.0278,LS+MCMC,14.96,0.0226,37.62,1272.0,620.65,5088.0,4.559,-0.36,0.727,0.699,,282.54819,41.334431,14.151,14.837,14.105,13.857,13.74,12.679,12.206,12.162,3.5057490042389425e-05,nan
7679812,K03943.01,1,Done,2018-08-16,CANDIDATE,0.974,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,38.5763483,167.85725,0.0,,0.015,19.861,,282.1,0.015366,0.04356,LS+MCMC,2.05,0.2356,89.94,619.0,34.77,6167.0,4.333,0.12,1.221,1.174,,290.87228,43.333,12.626,12.933,12.58,12.494,12.485,11.581,11.361,11.33,0.0009407354635507294,nan
4864734,K03944.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---CENT_RESOLVED_OFFSET,1.845610523,131.80574,0.0,,1.22,2.337,,374.1,0.239346,0.03186,LS+MCMC,77.83,0.033,47.02,2502.0,9283.04,5974.0,3.639,-0.26,2.978,1.408,,298.69202,39.984039,13.809,14.407,13.791,13.553,13.421,12.443,12.099,12.004,3.503556062089133e-05,nan
7366501,K07834.01,0,Done,2018-08-16,CANDIDATE,0.802,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.3812344,137.5646,0.0,,0.687,2.802,,104.5,0.00996,1.15247,LS+MCMC,1.0,0.0744,87.36,944.0,187.24,6072.0,4.51,-0.24,0.923,1.005,,292.94757,42.904308,15.051,15.506,15.001,14.857,14.788,13.889,13.512,13.496,0.9994427852699768,confirmed
8282846,K04015.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,133.303247,167.76042,0.0,,0.063,7.342,,1017.5,0.028288,3.07169,LS+MCMC,2.67,0.4765,89.97,301.0,1.94,5064.0,4.474,0.18,0.864,0.811,,284.21942,44.268539,15.307,15.979,15.253,15.019,14.903,13.931,13.5,13.382,0.0012327024740312544,nan
5938970,K04016.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,125.4132302,195.62605,0.0,,0.822,2.3241,,1345.0,0.038446,21.59093,LS+MCMC,3.14,0.4426,89.82,266.0,1.18,4641.0,4.557,0.16,0.747,0.734,,283.34448,41.20174,14.073,15.176,14.036,13.6,13.385,12.25,11.664,11.519,0.0018444945081363196,nan
8381693,K04017.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV,21.5702917,137.2647,0.0,,1.155,40.4,,148.7,0.16612,0.0001,LS+MCMC,29.53,0.1481,31.18,888.0,146.81,6070.0,3.983,-0.6,1.628,0.93,,297.13824,44.378078,13.86,14.339,13.831,13.655,13.542,12.633,12.333,12.274,0.0011881019280747876,nan
4929299,K04018.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_KIC_POS,0.868723418,132.08264,0.0,,0.947,1.4617,,197.1,0.016376,0.18126,LS+MCMC,1.87,0.0169,60.67,1998.0,3776.5,5761.0,4.331,-0.28,1.046,0.855,,293.35101,40.059711,14.774,15.321,14.725,14.54,14.391,13.459,13.152,13.077,3.515492834537383e-05,nan
7375348,K00266.01,1,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_SATURATED,25.30893566,171.50611,0.0,,0.799,5.7704,,153.7,0.01257,0.26856,LS+MCMC,1.77,0.1763,87.81,710.0,60.2,5949.0,4.272,0.18,1.292,1.14,,295.40433,42.981422,11.472,12.453,11.599,,,10.674,10.425,10.379,0.000134154229333176,nan
10223615,K00065.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,27.25471993,176.52949,,,,0.73,,,,,none,,,,,,,,,,,,297.39066,47.223869,11.679,12.14,11.609,11.482,11.418,10.557,10.248,10.163,0.0011010469612488675,nan
3342463,K00383.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,34.10787519,183.56881,,,,4.1,,,,,none,,,,,,,,,,,,291.52365,38.40519,13.109,13.437,13.065,12.968,12.936,12.122,11.875,11.819,0.0008981608934581912,nan
6680177,K00860.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,16.61474421,177.04832,,,,2.77,,,,,none,,,,,,,,,,,,288.24796,42.10746,15.245,15.828,15.058,14.995,14.726,13.769,13.297,13.134,0.0010850153908269144,nan
5565497,K01789.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,1.412526202,131.70353,0.0,,1.166,5.49,,150.3,0.176301,0.01678,LS+MCMC,36.77,0.0296,15.47,3001.0,19160.84,8468.0,4.114,-0.3,1.91,1.728,,299.38208,40.758141,11.521,11.518,11.522,11.606,11.701,10.988,10.927,10.914,2.6508011021632955e-05,nan
5730389,K01956.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2.759573341,131.71354,0.0,,1.04,6.999,,382.0,0.0681,0.00525,LS+MCMC,6.42,0.0372,35.89,1198.0,487.37,5640.0,4.52,-0.14,0.863,0.901,,298.0607,40.960732,14.618,15.191,14.572,14.373,14.28,13.364,12.99,12.892,3.066728840343882e-05,nan
5802478,K01834.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---CENT_RESOLVED_OFFSET---EPHEM_MATCH,3.79188234,134.1344,0.0,,0.615,2.15,,417.0,0.019604,1.74325,LS+MCMC,1.95,0.0467,86.79,1201.0,492.81,6171.0,4.495,-0.48,0.91,0.944,,295.15802,41.047871,14.394,14.81,14.347,14.215,14.126,13.231,12.907,12.827,9.485715311527692e-05,nan
5942093,K01995.01,2,Done,2018-08-16,FALSE POSITIVE,1.0,0,1,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,14.38724729,131.85133,0.0,,1.262,1.9078,,1914.1,0.311666,0.79762,LS+MCMC,29.24,0.108,86.49,725.0,65.41,5830.0,4.479,-0.54,0.859,0.811,,284.87454,41.203651,15.264,15.771,15.234,15.047,14.974,14.037,13.575,13.483,0.0037981494914186855,nan
5992270,K01855.01,2,Done,2018-08-16,FALSE POSITIVE,0.025,0,0,1,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,58.4302648,168.30179,0.0,,0.948,7.18,,1849.5,0.051888,0.12564,LS+MCMC,3.45,0.248,88.08,300.0,1.91,4338.0,4.643,-0.34,0.609,0.594,,299.62198,41.212509,14.782,15.886,14.741,14.308,14.057,12.967,12.32,12.187,0.0002986979635725167,nan
7117126,K07814.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_KIC_POS---HALO_GHOST---EPHEM_MATCH,0.566717263,131.9699708,0.0,,0.606,2.6079,,18.5,0.004089,0.21398,LS,0.43,0.013,66.78,2096.0,4581.82,5544.0,4.438,0.06,0.957,0.914,,291.58408,42.622181,13.724,14.292,13.655,13.481,13.414,12.427,12.069,12.008,0.00046392320367230264,nan
4761060,K02249.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,13.37935853,140.92523,0.0,,0.974,8.809,,353.5,0.022549,0.00554,LS+MCMC,6.65,0.1226,74.91,1395.0,896.56,6739.0,3.712,-0.56,2.702,1.371,,295.54712,39.861759,12.301,12.519,12.228,12.153,12.137,11.389,11.19,11.139,3.729928932061064e-05,nan
5479802,K02251.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,13.26255423,136.29135,0.0,,0.943,4.65,,916.4,0.03481,0.08783,LS+MCMC,3.55,0.1105,84.21,766.0,81.56,5973.0,4.506,-0.1,0.935,1.024,,299.34885,40.621319,15.38,15.891,15.321,15.161,15.052,14.127,13.828,13.745,4.007576046217079e-05,nan
5607631,K02254.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,20.5696575,140.25123,0.0,,1.298,4.263,,401.5,0.316474,0.02385,LS+MCMC,28.96,0.1437,80.79,650.0,42.09,6098.0,4.562,-0.5,0.838,0.938,,287.80338,40.890228,14.659,15.073,14.625,14.482,14.434,13.597,13.246,13.186,9.85261538205521e-05,nan
4951249,K02258.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,4.52342256,135.46854,0.0,,0.757,2.531,,219.0,0.014736,0.7353,LS+MCMC,1.7,0.0556,85.31,1195.0,482.25,6211.0,4.437,-0.04,1.058,1.117,,298.35513,40.049938,15.146,15.608,15.093,14.971,14.926,14.003,13.74,13.713,6.112207495076394e-05,nan
9156585,K02054.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET---HALO_GHOST,22.32423657,134.44763,0.0,,0.965,3.669,,1299.3,0.045771,0.2514,LS+MCMC,4.56,0.1518,87.06,611.0,32.87,5648.0,4.489,-0.02,0.912,0.934,,292.63052,45.574219,15.612,16.202,15.542,15.359,15.226,14.242,13.872,13.71,0.00010258494615108777,nan
3121340,K03945.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---CENT_RESOLVED_OFFSET,0.723947772,132.06247,0.0,,1.148,2.125,,242.7,0.164888,0.07287,LS+MCMC,52.16,0.0147,24.74,3192.0,24641.6,5160.0,3.424,-0.72,2.897,0.812,,292.52948,38.282848,13.578,14.324,13.56,13.259,13.065,11.957,11.455,11.353,3.372033428583577e-05,nan
8636434,K03946.01,1,Done,2018-08-16,CANDIDATE,0.988,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,308.544422,296.0738,0.0,,0.022,18.503,,586.8,0.022233,0.43857,LS+MCMC,3.28,0.9625,89.99,330.0,2.81,6325.0,4.274,0.14,1.349,1.252,,295.97556,44.713451,13.215,13.539,13.159,13.076,13.052,12.224,11.965,11.926,0.01650303757561787,nan
5952366,K03947.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,0.905679492,132.196318,0.0,,1.272,2.1164,,2299.0,0.327311,0.1329,LS+MCMC,35.74,0.0184,44.82,1882.0,2950.42,5780.0,4.438,0.0,1.0,1.0,,289.27658,41.259754,13.38,,13.38,17.88,,17.372,16.395,15.237,4.7668099993180136e-05,nan
5952366,K03947.02,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---CENT_RESOLVED_OFFSET,22.735911,144.077,0.0,,0.665,42.435,,2311.0,0.046445,0.00145,LS+MCMC,5.07,0.1574,78.75,643.0,40.32,5780.0,4.438,0.0,1.0,1.0,,289.27658,41.259754,13.38,,13.38,17.88,,17.372,16.395,15.237,0.000254496863496607,nan
6045250,K03948.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_RESOLVED_OFFSET---EPHEM_MATCH,0.909310626,131.725419,0.0,,1.264,3.4411,,12127.0,0.403987,0.13414,LS+MCMC,48.79,0.0192,45.5,2130.0,4889.6,6370.0,4.41,-0.1,1.106,1.148,,292.69489,41.336418,14.971,15.348,14.915,14.809,14.774,13.91,13.625,13.509,3.295522256607089e-05,nan
5598595,K03949.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---PLANET_OCCULT_DV---CENT_RESOLVED_OFFSET---EPHEM_MATCH,0.648774274,131.74545,0.0,,0.078,2.643,,231.0,0.013565,0.35375,LS+MCMC,1.08,0.013,87.76,1659.0,1795.83,5026.0,4.557,-0.3,0.729,0.701,,283.75253,40.842369,15.399,16.169,15.354,15.069,14.905,13.869,13.37,13.298,2.5056865955431943e-05,nan
6681233,K00562.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,32.63286247,177.22208,,,,3.08,,,,,none,,,,,,,,,,,,288.63629,42.138191,14.949,15.531,14.91,14.699,14.602,13.66,13.245,13.111,0.0010143459386311672,nan
7296438,K00364.01,0,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,173.92851338,223.7546088,,,,2.64,,,,,none,,,,,,,,,,,,295.87231,42.881149,10.087,10.51,10.017,9.906,9.874,8.989,8.706,8.645,0.6194903393136152,false positive
7351237,K00879.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,25.64384513,177.41892,,,,5.05,,,,,none,,,,,,,,,,,,287.99161,42.933769,15.832,16.446,15.787,15.568,15.431,14.503,14.116,13.92,0.000741580648463934,nan
7436215,K00885.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,25.58546721,177.07745,,,,2.28,,,,,none,,,,,,,,,,,,289.11868,43.077389,15.161,15.841,15.101,14.87,14.751,13.757,13.313,13.215,0.0009819455366117402,nan
9763754,K00589.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,17.47702,186.5568,0.0,,0.0012,54.52,,138.3,0.010841,0.00102,MCMC,0.93,0.1247,89.95,676.0,49.24,6116.0,4.579,-0.86,0.782,0.845,,288.6496,46.597752,14.547,14.943,14.517,14.377,14.32,13.458,13.143,13.076,0.00029847242163169807,nan
10216045,K00594.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,16.88954693,183.15557,,,,3.41,,,,,none,,,,,,,,,,,,294.98788,47.21986,14.736,15.34,14.689,14.5,14.404,13.505,13.092,13.048,0.0005983707909897413,nan
8846163,K00962.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,26.77891391,186.20963,,,,3.12,,,,,none,,,,,,,,,,,,300.46063,45.01384,14.005,15.013,13.992,13.571,,10.433,9.805,9.578,0.0006496480535464768,nan
12366681,K00973.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,13.33386985,263.78932,,,,6.51,,,,,none,,,,,,,,,,,,296.08609,51.127041,9.563,9.881,9.49,9.427,9.421,8.581,8.42,8.366,0.009630333424650217,nan
1996399,K01026.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,94.10628163,184.9905063,,,,17.21,,,,,none,,,,,,,,,,,,286.40833,37.426762,14.748,16.234,14.817,14.111,13.721,12.502,11.88,11.644,0.0008640385796814779,nan
2697169,K01027.01,2,Done,2018-08-16,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,14.71266408,366.02309,,,,4.21,,,,,none,,,,,,,,,,,,287.20215,37.94825,15.557,16.164,15.535,15.297,15.217,14.187,13.764,13.815,0.0012130556285800459,nan
8435247,K01131.01,2,Done,2018-08-16,FALSE POSITIVE,0.974,0,1,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,0.696125302,354.767068,0.0,,1.219,2.0054,,14966.0,0.386422,0.39891,LS+MCMC,28.44,0.0133,55.84,1645.0,1739.43,5245.0,4.594,-0.76,0.674,0.652,,293.539,44.494919,15.464,16.139,15.431,15.175,14.987,13.924,13.396,13.316,0.0003485489578542549,nan
8332986,K01137.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_KIC_POS,302.38867822,309.18675,0.0,,1.134,3.1229,,41320.0,0.435247,57.09988,LS+MCMC,40.73,0.8341,89.9,238.0,0.76,5328.0,4.499,0.0,0.857,0.845,,301.70923,44.281792,14.041,14.664,14.013,13.774,13.657,12.727,12.268,12.218,0.0003174341137042949,nan
9425139,K01411.01,0,Done,2018-08-16,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,305.0762469,294.06794,0.0,,0.695,6.255,,4042.8,0.061965,5.44843,LS+MCMC,7.82,0.9117,89.87,284.0,1.53,5716.0,4.348,0.4,1.155,1.083,,298.99509,45.909512,13.377,13.967,13.332,13.125,13.051,12.088,11.772,11.689,0.7368198992354986,false positive
6364327,K01744.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,5.24372504,132.7225,0.0,,1.201,17.136,,234.4,0.215542,0.00145,LS+MCMC,20.41,0.0543,20.48,1017.0,253.25,5772.0,4.452,-0.58,0.867,0.777,,291.91602,41.74741,14.579,15.094,14.547,14.358,14.261,13.366,13.026,12.969,5.728972912780349e-05,nan
6762829,K01740.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,18.795269797,138.6686066,0.0,,0.201,9.9816,,28241.0,0.153076,0.2339,LS+MCMC,30.77,0.1403,89.29,899.0,154.05,5623.0,3.925,-0.12,1.841,1.038,,286.83035,42.279202,13.941,14.4,13.876,13.744,13.642,12.73,12.412,12.342,3.1935188870481936e-05,nan
7369865,K01918.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,42.2625935,152.31269,0.0,,0.962,4.465,,692.2,0.032285,0.211,LS+MCMC,12.62,0.2813,87.97,855.0,126.27,5432.0,3.55,0.04,3.581,1.658,,293.93689,42.961559,13.754,14.458,13.705,13.453,13.327,12.321,11.861,11.78,0.00021373694560784112,nan
7593110,K01748.01,2,Done,2018-08-16,FALSE POSITIVE,0.004,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,3.549386251,134.247174,0.0,,0.818,2.4342,,50664.0,0.247971,1.75919,LS+MCMC,24.15,0.0441,85.55,1142.0,402.76,5759.0,4.495,-0.2,0.892,0.908,,286.42599,43.264278,15.895,16.459,15.864,15.653,15.584,14.564,14.196,13.956,7.24027731027576e-05,nan
7810483,K01943.01,1,Done,2018-08-16,CANDIDATE,0.994,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,29.92208104,146.00807,0.0,,0.38,2.7716,,345.3,0.017282,9.96221,LS+MCMC,3.09,0.1954,89.72,782.0,88.52,6127.0,4.055,-0.12,1.637,1.109,,287.23676,43.567211,13.377,13.765,13.315,13.211,13.2,12.343,12.046,11.985,0.003991637694831124,nan
